net	togglecount	staticprob
key(22)		6		0.011291460832745237
key(21)		7		0.011291460832745237
key(20)		7		0.014114326040931546
key(19)		8		0.009880028228652082
key(18)		11		0.014114326040931546
key(17)		9		0.015525758645024701
key(16)		11		0.012702893436838392
key(15)		11		0.009880028228652082
key(14)		6		0.011291460832745237
key(13)		12		0.009880028228652082
key(12)		12		0.011291460832745237
key(11)		13		0.014114326040931546
key(10)		9		0.016937191249117856
key(9)		8		0.014114326040931546
key(8)		6		0.004234297812279464
key(7)		8		0.011291460832745237
key(6)		11		0.012702893436838392
key(5)		9		0.012702893436838392
key(4)		10		0.012702893436838392
key(3)		9		0.007057163020465773
key(2)		9		0.012702893436838392
key(1)		7		0.009880028228652082
key(0)		11		0.016937191249117856
text_in(127)		3		0.007057163020465773
text_in(126)		5		0.0056457304163726185
text_in(125)		5		0.004234297812279464
text_in(124)		3		0.007057163020465773
text_in(123)		4		0.004234297812279464
text_in(122)		2		0.0028228652081863093
text_in(121)		1		0.008468595624558928
text_in(120)		3		0.004234297812279464
text_in(119)		6		0.0056457304163726185
text_in(118)		3		0.004234297812279464
text_in(117)		4		0.0028228652081863093
text_in(116)		4		0.004234297812279464
text_in(115)		4		0.007057163020465773
text_in(114)		3		0.0028228652081863093
text_in(113)		4		0.004234297812279464
text_in(112)		2		0.004234297812279464
text_in(111)		3		0.008468595624558928
text_in(110)		4		0.007057163020465773
text_in(109)		2		0.0028228652081863093
text_in(108)		2		0.0014114326040931546
text_in(107)		2		0.0056457304163726185
text_in(106)		4		0.004234297812279464
text_in(105)		2		0.004234297812279464
text_in(104)		3		0.0028228652081863093
text_in(103)		3		0.004234297812279464
text_in(102)		3		0.004234297812279464
text_in(101)		3		0.0056457304163726185
text_in(100)		2		0.0014114326040931546
text_in(99)		5		0.007057163020465773
text_in(98)		1		0.007057163020465773
text_in(97)		4		0.004234297812279464
text_in(96)		4		0.004234297812279464
text_in(95)		4		0.0028228652081863093
text_in(94)		4		0.004234297812279464
text_in(93)		5		0.0056457304163726185
text_in(92)		5		0.004234297812279464
text_in(91)		1		0.0028228652081863093
text_in(90)		5		0.007057163020465773
text_in(89)		4		0.004234297812279464
text_in(88)		4		0.004234297812279464
text_in(87)		3		0.004234297812279464
text_in(86)		3		0.0028228652081863093
text_in(85)		4		0.0056457304163726185
text_in(84)		4		0.004234297812279464
text_in(83)		4		0.004234297812279464
text_in(82)		3		0.004234297812279464
text_in(81)		3		0.0028228652081863093
text_in(80)		6		0.004234297812279464
text_in(79)		2		0.0028228652081863093
text_in(78)		2		0.008468595624558928
text_in(77)		3		0.008468595624558928
text_in(76)		4		0.004234297812279464
text_in(75)		4		0.0056457304163726185
text_in(74)		3		0.007057163020465773
text_in(73)		3		0.0028228652081863093
text_in(72)		1		0.004234297812279464
text_in(71)		3		0.007057163020465773
text_in(70)		4		0.0056457304163726185
text_in(69)		3		0.0056457304163726185
text_in(68)		3		0.0028228652081863093
text_in(67)		5		0.007057163020465773
text_in(66)		4		0.0056457304163726185
text_in(65)		1		0.007057163020465773
text_in(64)		6		0.0056457304163726185
text_in(63)		1		0.007057163020465773
text_in(62)		5		0.0056457304163726185
text_in(61)		4		0.004234297812279464
text_in(60)		4		0.004234297812279464
text_in(59)		3		0.0056457304163726185
text_in(58)		3		0.004234297812279464
text_in(57)		2		0.0028228652081863093
text_in(56)		3		0.007057163020465773
text_in(55)		4		0.0056457304163726185
text_in(54)		5		0.0056457304163726185
text_in(53)		4		0.0056457304163726185
text_in(52)		1		0.0014114326040931546
text_in(51)		5		0.007057163020465773
text_in(50)		3		0.0028228652081863093
text_in(49)		6		0.0056457304163726185
text_in(48)		3		0.0056457304163726185
text_in(47)		5		0.007057163020465773
text_in(46)		3		0.007057163020465773
text_in(45)		4		0.007057163020465773
text_in(44)		4		0.007057163020465773
text_in(43)		6		0.0056457304163726185
text_in(42)		4		0.0028228652081863093
text_in(41)		5		0.004234297812279464
text_in(40)		1		0.007057163020465773
text_in(39)		3		0.0056457304163726185
text_in(38)		3		0.0028228652081863093
text_in(37)		3		0.004234297812279464
text_in(36)		3		0.0056457304163726185
text_in(35)		3		0.007057163020465773
text_in(34)		4		0.0028228652081863093
text_in(33)		3		0.008468595624558928
text_in(32)		3		0.008468595624558928
text_in(31)		4		0.0028228652081863093
text_in(30)		4		0.0028228652081863093
text_in(29)		4		0.0028228652081863093
text_in(28)		2		0.008468595624558928
text_in(27)		3		0.004234297812279464
text_in(26)		0		0.0
text_in(25)		2		0.0014114326040931546
text_in(24)		4		0.0028228652081863093
text_in(23)		5		0.0056457304163726185
text_in(22)		5		0.0056457304163726185
text_in(21)		5		0.0056457304163726185
text_in(20)		5		0.007057163020465773
text_in(19)		2		0.0028228652081863093
text_in(18)		2		0.0056457304163726185
text_in(17)		3		0.004234297812279464
text_in(16)		4		0.0028228652081863093
text_in(15)		2		0.004234297812279464
text_in(14)		1		0.0028228652081863093
text_in(13)		7		0.0056457304163726185
text_in(12)		3		0.0056457304163726185
text_in(11)		6		0.004234297812279464
text_in(10)		6		0.004234297812279464
text_in(9)		3		0.004234297812279464
text_in(8)		5		0.0056457304163726185
text_in(7)		5		0.004234297812279464
text_in(6)		3		0.0056457304163726185
text_in(5)		3		0.007057163020465773
text_in(4)		4		0.0028228652081863093
text_in(3)		2		0.0014114326040931546
text_in(2)		3		0.0056457304163726185
text_in(1)		1		0.0028228652081863093
text_in(0)		4		0.0028228652081863093
clk		1417		0.49964714184897674
rst		1		0.995059985885674
ld		50		0.035285815102328866
n10562		247		0.4954128440366973
n10563		238		0.45589273112208895
n10564		227		0.49964714184897674
n10565		205		0.4940014114326041
n10566		205		0.48129851799576573
n10567		217		0.5349329569513056
n10569		181		0.4728299223712068
n10570		262		0.4784756527875794
n10571		225		0.49964714184897674
n10572		186		0.45589273112208895
n10573		231		0.47424135497529996
n10574		172		0.46153846153846156
n10575		261		0.5010585744530699
N23		50		0.035285815102328866
N135		0		0.45589273112208895
N178		0		0.4911785462244178
N214		0		0.4544812985179958
N464		252		0.5052928722653494
N468		194		0.502470007057163
N484		210		0.49682427664079043
N489		164		0.4573041637261821
N257		339		0.4643613267466479
N240		361		0.47424135497529996
N64		0		0.5356386732533521
N63		0		0.46224417784050814
N60		36		0.48623853211009177
N55		1		0.47106563161609033
N52		26		0.43754410726887794
N46		16		0.48341566690190546
N44		14		0.4446012702893437
N81		100		0.4036697247706422
N80		152		0.429075511644319
N77		100		0.07057163020465773
N76		100		0.07057163020465773
N75		1		0.14114326040931546
N74		1		0.2117148906139732
N73		201		0.14255469301340862
N72		102		0.14255469301340862
N71		102		0.20430486944248413
N70		101		0.14255469301340862
n2		50		0.3793225123500353
n3		100		0.35285815102328866
n7		149		0.5137614678899083
n8		352		0.49964714184897674
n10		88		0.06633733239237827
n11		70		0.05222300635144672
n12		68		0.05222300635144672
n13		14		0.009880028228652082
n14		80		0.05786873676781934
n15		88		0.06774876499647142
n16		79		0.06069160197600565
n17		72		0.053634438955539876
n18		74		0.05786873676781934
n19		77		0.05786873676781934
n20		82		0.06633733239237827
n21		148		0.8355681016231475
n22		96		0.07621736062103035
n23		152		0.8383909668313339
n24		80		0.06069160197600565
n25		90		0.06774876499647142
n26		80		0.059280169371912494
n27		66		0.0465772759350741
n28		80		0.05786873676781934
n29		0		0.49258997882851097
n30		85		0.06351446718419196
n31		68		0.05081157374735357
n32		80		0.059280169371912494
n33		64		0.04798870853916726
n34		92		0.06774876499647142
n35		86		0.06351446718419196
n36		170		0.8270995059985886
n37		80		0.06492589978828511
n38		74		0.05504587155963303
n39		0		0.4883556810162315
n40		62		0.04940014114326041
n41		94		0.07057163020465773
n42		64		0.04516584333098095
n43		86		0.06351446718419196
n44		150		0.8327452364149612
n45		86		0.06492589978828511
n46		82		0.062103034580098804
n47		69		0.05081157374735357
n48		106		0.08186309103740297
n49		0		0.4798870853916726
n50		0		0.4855328158080452
n51		0		0.47424135497529996
n52		291		0.4643613267466479
n54		90		0.06492589978828511
n55		60		0.043754410726887794
n56		82		0.06069160197600565
n57		80		0.059280169371912494
n58		86		0.062103034580098804
n59		78		0.059280169371912494
n60		92		0.06916019760056458
n61		84		0.06774876499647142
n62		154		0.12561750176429076
n63		70		0.053634438955539876
n64		88		0.06492589978828511
n65		70		0.05222300635144672
n66		154		0.8341566690190544
n67		96		0.07198306280875089
n68		76		0.053634438955539876
n69		66		0.04940014114326041
n70		96		0.0748059280169372
n71		70		0.053634438955539876
n72		0		0.4883556810162315
n73		0		0.4601270289343684
n74		0		0.46577275935074103
n75		0		0.48412138320395204
n76		79		0.06069160197600565
n77		86		0.06351446718419196
n78		66		0.05081157374735357
n79		85		0.06633733239237827
n80		84		0.06069160197600565
n81		70		0.05222300635144672
n82		62		0.04516584333098095
n83		66		0.0465772759350741
n84		104		0.08468595624558928
n85		92		0.06916019760056458
n86		78		0.05504587155963303
n87		100		0.07621736062103035
n88		70		0.04940014114326041
n89		82		0.062103034580098804
n90		72		0.05786873676781934
n91		84		0.06069160197600565
n92		0		0.44601270289343686
n93		0		0.5264643613267467
n94		0		0.47424135497529996
n95		150		0.44318983768525055
n96		87		0.06916019760056458
n97		70		0.05222300635144672
n98		84		0.059280169371912494
n99		144		0.8468595624558928
n100		80		0.06069160197600565
n101		80		0.059280169371912494
n102		121		0.10162314749470713
n103		68		0.05081157374735357
n104		72		0.05504587155963303
n105		63		0.05081157374735357
n106		0		0.5038814396612562
n107		92		0.07339449541284404
n108		84		0.06633733239237827
n109		70		0.05081157374735357
n110		96		0.0748059280169372
n111		80		0.06351446718419196
n112		86		0.06492589978828511
n113		90		0.06492589978828511
n114		62		0.04516584333098095
n115		0		0.5081157374735357
n116		0		0.47141848976711365
n117		86		0.06351446718419196
n118		90		0.06774876499647142
n119		76		0.056457304163726185
n120		90		0.06633733239237827
n121		68		0.053634438955539876
n122		86		0.06774876499647142
n123		92		0.07057163020465773
n124		78		0.05786873676781934
n125		72		0.056457304163726185
n126		87		0.06492589978828511
n127		72		0.05222300635144672
n128		92		0.06633733239237827
n129		0		0.47141848976711365
n130		68		0.05081157374735357
n131		75		0.05504587155963303
n132		66		0.04798870853916726
n133		86		0.06351446718419196
n134		0		0.46859562455892734
n135		212		0.4756527875793931
n136		335		0.4544812985179958
n137		334		0.5123500352858151
n138		226		0.45589273112208895
n139		80		0.059280169371912494
n140		42		0.031051517290049402
n141		92		0.06916019760056458
n142		66		0.05222300635144672
n143		12		0.008468595624558928
n144		78		0.059280169371912494
n145		71		0.053634438955539876
n146		76		0.05786873676781934
n147		80		0.056457304163726185
n148		94		0.07339449541284404
n149		90		0.06916019760056458
n150		81		0.059280169371912494
n151		82		0.06351446718419196
n152		66		0.04940014114326041
n153		6		0.004234297812279464
n154		84		0.06069160197600565
n156		80		0.059280169371912494
n157		76		0.056457304163726185
n158		0		0.48412138320395204
n159		0		0.47424135497529996
n160		97		0.07198306280875089
n161		68		0.05222300635144672
n162		128		0.8595624558927312
n163		66		0.04940014114326041
n164		60		0.0465772759350741
n165		122		0.8623853211009175
n166		66		0.05786873676781934
n167		70		0.05081157374735357
n168		156		0.8412138320395202
n169		93		0.07057163020465773
n170		175		0.8158080451658434
n171		108		0.08045165843330981
n172		66		0.04798870853916726
n173		94		0.06633733239237827
n174		96		0.0748059280169372
n175		90		0.06774876499647142
n176		58		0.0465772759350741
n177		72		0.056457304163726185
n178		68		0.05222300635144672
n179		88		0.06916019760056458
n180		2		0.5179957657021877
n181		0		0.47141848976711365
n182		1		0.4827099505998589
n183		327		0.45871559633027525
n184		309		0.4940014114326041
n185		321		0.4911785462244178
n186		94		0.07057163020465773
n187		86		0.06351446718419196
n188		54		0.038108680310515175
n189		76		0.05786873676781934
n190		96		0.07621736062103035
n191		83		0.059280169371912494
n192		167		0.8200423429781228
n193		76		0.05504587155963303
n194		146		0.8468595624558928
n195		90		0.06774876499647142
n196		80		0.06069160197600565
n197		76		0.056457304163726185
n198		70		0.053634438955539876
n199		68		0.053634438955539876
n200		0		0.4798870853916726
n201		0		0.9611856033874383
n202		108		0.08186309103740297
n203		62		0.0465772759350741
n204		73		0.05786873676781934
n205		0		0.47424135497529996
n206		0		0.4982357092448836
n207		90		0.06916019760056458
n208		102		0.0748059280169372
n209		75		0.062103034580098804
n210		145		0.8412138320395202
n211		62		0.04516584333098095
n212		84		0.06351446718419196
n213		80		0.05786873676781934
n214		87		0.06633733239237827
n215		72		0.05504587155963303
n216		54		0.043754410726887794
n217		74		0.05786873676781934
n218		86		0.06492589978828511
n219		72		0.056457304163726185
n220		144		0.8440366972477065
n221		80		0.06069160197600565
n222		76		0.059280169371912494
n223		74		0.05786873676781934
n224		82		0.06633733239237827
n225		0		0.47424135497529996
n226		1		0.4798870853916726
n227		283		0.47141848976711365
n229		108		0.08045165843330981
n230		68		0.05222300635144672
n231		74		0.05504587155963303
n232		66		0.05081157374735357
n233		82		0.059280169371912494
n234		94		0.06774876499647142
n236		63		0.05081157374735357
n237		142		0.11291460832745237
n238		76		0.05786873676781934
n239		83		0.06351446718419196
n240		92		0.07339449541284404
n241		166		0.8285109386026818
n242		70		0.05504587155963303
n243		90		0.06633733239237827
n244		64		0.0465772759350741
n246		88		0.06492589978828511
n247		0		0.47424135497529996
n248		0		0.47706422018348627
n249		0		0.46153846153846156
n250		0		0.5208186309103741
n251		94		0.07198306280875089
n252		86		0.06774876499647142
n253		78		0.05786873676781934
n254		77		0.05786873676781934
n255		74		0.053634438955539876
n256		76		0.05786873676781934
n257		94		0.06916019760056458
n258		84		0.06492589978828511
n259		74		0.056457304163726185
n260		86		0.062103034580098804
n261		82		0.059280169371912494
n262		76		0.05786873676781934
n263		62		0.0465772759350741
n264		84		0.06492589978828511
n265		78		0.06069160197600565
n266		71		0.05222300635144672
n267		0		0.5010585744530699
n268		0		0.49258997882851097
n269		0		0.4911785462244178
n270		98		0.4756527875793931
n271		84		0.06351446718419196
n272		68		0.04940014114326041
n273		90		0.06916019760056458
n274		68		0.05222300635144672
n275		75		0.062103034580098804
n276		90		0.06492589978828511
n277		66		0.04798870853916726
n278		80		0.059280169371912494
n279		151		0.1213832039520113
n280		72		0.05504587155963303
n281		118		0.0903316866619619
n282		72		0.053634438955539876
n283		132		0.8609738884968243
n285		98		0.06916019760056458
n286		72		0.05222300635144672
n287		66		0.0465772759350741
n288		82		0.059280169371912494
n289		0		0.4700070571630205
n292		0		0.4855328158080452
n293		68		0.05786873676781934
n294		63		0.04516584333098095
n295		94		0.06916019760056458
n296		92		0.06916019760056458
n297		92		0.06774876499647142
n298		66		0.04940014114326041
n299		62		0.04516584333098095
n300		76		0.059280169371912494
n301		72		0.05504587155963303
n302		56		0.043754410726887794
n303		104		0.0776287932251235
n304		70		0.05222300635144672
n305		104		0.07621736062103035
n306		94		0.07339449541284404
n307		77		0.056457304163726185
n308		82		0.06351446718419196
n309		0		0.4629498941425547
n310		0		0.4700070571630205
n311		1		0.4954128440366973
n312		306		0.4855328158080452
n314		99		0.07339449541284404
n316		82		0.06492589978828511
n317		92		0.07057163020465773
n318		78		0.059280169371912494
n319		58		0.043754410726887794
n320		86		0.06774876499647142
n321		16		0.011291460832745237
n322		72		0.053634438955539876
n323		72		0.05222300635144672
n324		66		0.0465772759350741
n325		98		0.07621736062103035
n326		104		0.07621736062103035
n327		71		0.053634438955539876
n328		76		0.05786873676781934
n329		76		0.053634438955539876
n330		76		0.05504587155963303
n331		0		0.47706422018348627
n332		0		0.5151729004940014
n333		76		0.059280169371912494
n334		156		0.8369795342272407
n335		68		0.04940014114326041
n336		94		0.06774876499647142
n337		78		0.05786873676781934
n338		160		0.8270995059985886
n339		71		0.05504587155963303
n340		100		0.07339449541284404
n341		76		0.056457304163726185
n342		66		0.05081157374735357
n343		56		0.04516584333098095
n344		92		0.07057163020465773
n345		68		0.05222300635144672
n346		86		0.06492589978828511
n347		81		0.059280169371912494
n348		151		0.839802399435427
n349		84		0.062103034580098804
n350		100		0.07621736062103035
n351		78		0.06069160197600565
n352		0		0.4700070571630205
n353		0		0.46859562455892734
n354		335		0.4601270289343684
n355		0		0.45589273112208895
n357		287		0.5194071983062809
n358		324		0.4954128440366973
n359		94		0.07057163020465773
n360		18		0.012702893436838392
n361		80		0.059280169371912494
n363		97		0.07198306280875089
n364		86		0.06492589978828511
n365		84		0.06069160197600565
n366		150		0.8412138320395202
n367		86		0.06492589978828511
n368		144		0.8468595624558928
n369		78		0.05504587155963303
n370		0		0.44742413549753
n371		64		0.04940014114326041
n372		77		0.056457304163726185
n373		86		0.06351446718419196
n374		80		0.059280169371912494
n375		76		0.06069160197600565
n376		62		0.04516584333098095
n377		68		0.04798870853916726
n378		88		0.06492589978828511
n379		0		0.46153846153846156
n380		86		0.062103034580098804
n381		160		0.8369795342272407
n382		76		0.05504587155963303
n383		151		0.839802399435427
n384		77		0.059280169371912494
n385		78		0.059280169371912494
n386		82		0.062103034580098804
n387		88		0.062103034580098804
n388		84		0.06351446718419196
n389		74		0.053634438955539876
n390		78		0.05504587155963303
n391		92		0.07057163020465773
n392		82		0.062103034580098804
n393		84		0.062103034580098804
n394		97		0.07057163020465773
n395		82		0.059280169371912494
n396		58		0.04234297812279464
n397		86		0.062103034580098804
n398		351		0.47706422018348627
n399		0		0.4700070571630205
n400		0		0.4728299223712068
n401		1		0.5067043048694425
n403		307		0.46577275935074103
n404		88		0.06916019760056458
n405		74		0.05222300635144672
n406		92		0.07057163020465773
n407		108		0.08045165843330981
n408		66		0.053634438955539876
n409		78		0.05786873676781934
n410		70		0.05222300635144672
n411		155		0.8285109386026818
n412		87		0.06774876499647142
n413		124		0.09738884968242767
n414		66		0.04940014114326041
n415		62		0.04798870853916726
n416		82		0.06492589978828511
n417		84		0.062103034580098804
n418		0		0.5067043048694425
n419		80		0.06069160197600565
n420		77		0.056457304163726185
n421		74		0.05222300635144672
n422		78		0.06351446718419196
n423		90		0.06633733239237827
n425		72		0.05222300635144672
n426		85		0.06351446718419196
n427		94		0.06774876499647142
n428		72		0.053634438955539876
n429		74		0.05786873676781934
n430		90		0.06633733239237827
n431		80		0.05786873676781934
n432		75		0.05504587155963303
n433		76		0.056457304163726185
n434		52		0.03952011291460833
n435		0		0.5081157374735357
n436		76		0.05786873676781934
n437		80		0.06351446718419196
n438		86		0.06351446718419196
n439		92		0.07339449541284404
n440		0		0.5052928722653494
n443		103		0.502470007057163
n444		71		0.05504587155963303
n445		90		0.06916019760056458
n447		94		0.07057163020465773
n448		76		0.056457304163726185
n449		82		0.062103034580098804
n450		60		0.0465772759350741
n452		142		0.1213832039520113
n453		76		0.062103034580098804
n454		95		0.07057163020465773
n456		136		0.8623853211009175
n457		80		0.059280169371912494
n458		88		0.06351446718419196
n459		92		0.06774876499647142
n460		76		0.05504587155963303
n461		74		0.05786873676781934
n462		0		0.4827099505998589
n463		0		0.49964714184897674
n464		0		0.5208186309103741
n465		0		0.4671841919548342
n466		72		0.056457304163726185
n467		74		0.053634438955539876
n468		76		0.062103034580098804
n469		78		0.06069160197600565
n470		86		0.06492589978828511
n471		84		0.062103034580098804
n472		69		0.05504587155963303
n473		66		0.05081157374735357
n474		84		0.06492589978828511
n475		88		0.06774876499647142
n476		68		0.05222300635144672
n477		88		0.06492589978828511
n478		88		0.07198306280875089
n479		76		0.05786873676781934
n480		75		0.05504587155963303
n481		84		0.06069160197600565
n482		0		0.4671841919548342
n483		0		0.48412138320395204
n484		0		0.4784756527875794
n485		149		0.5137614678899083
n487		340		0.4855328158080452
n488		58		0.9188426252646437
n489		66		0.05081157374735357
n490		66		0.05081157374735357
n491		66		0.053634438955539876
n492		62		0.043754410726887794
n493		75		0.059280169371912494
n494		106		0.07621736062103035
n495		70		0.053634438955539876
n496		72		0.05504587155963303
n497		0		0.5194071983062809
n498		6		0.004234297812279464
n499		86		0.06492589978828511
n500		96		0.07339449541284404
n501		92		0.06774876499647142
n502		64		0.0465772759350741
n503		104		0.07621736062103035
n504		78		0.05504587155963303
n505		73		0.062103034580098804
n506		94		0.07198306280875089
n507		0		0.510938602681722
n508		0		0.4629498941425547
n510		90		0.06774876499647142
n511		136		0.8539167254763586
n512		86		0.062103034580098804
n513		150		0.8482709950599859
n514		86		0.06633733239237827
n515		76		0.056457304163726185
n516		106		0.08327452364149612
n517		78		0.05504587155963303
n518		96		0.07339449541284404
n519		88		0.06633733239237827
n520		88		0.06492589978828511
n521		84		0.062103034580098804
n522		70		0.05081157374735357
n523		89		0.06633733239237827
n524		54		0.03952011291460833
n525		51		0.038108680310515175
n526		82		0.06351446718419196
n527		58		0.04516584333098095
n528		0		0.5306986591390261
n529		0		0.4827099505998589
n530		0		0.4827099505998589
n531		304		0.5095271700776288
n533		92		0.06774876499647142
n534		72		0.059280169371912494
n535		70		0.05222300635144672
n536		18		0.012702893436838392
n537		50		0.03952011291460833
n538		93		0.06916019760056458
n539		94		0.06916019760056458
n540		94		0.06916019760056458
n541		82		0.06069160197600565
n542		73		0.056457304163726185
n543		88		0.06492589978828511
n544		146		0.8496824276640791
n545		92		0.07198306280875089
n546		148		0.839802399435427
n547		78		0.05786873676781934
n548		94		0.07198306280875089
n549		64		0.0465772759350741
n550		60		0.04940014114326041
n551		72		0.05504587155963303
n552		2		0.4784756527875794
n553		88		0.06492589978828511
n554		73		0.059280169371912494
n557		94		0.06916019760056458
n558		84		0.062103034580098804
n559		166		0.8383909668313339
n560		104		0.0776287932251235
n561		80		0.06351446718419196
n562		0		0.46577275935074103
n563		84		0.06351446718419196
n564		84		0.06069160197600565
n565		74		0.05504587155963303
n566		80		0.059280169371912494
n567		168		0.8285109386026818
n568		98		0.07339449541284404
n569		74		0.05504587155963303
n570		70		0.05081157374735357
n571		64		0.04798870853916726
n572		0		0.5123500352858151
n573		348		0.4940014114326041
n574		0		0.4982357092448836
n575		314		0.510938602681722
n576		80		0.06069160197600565
n577		72		0.05222300635144672
n578		80		0.06069160197600565
n579		62		0.05081157374735357
n580		148		0.11997177134791814
n581		90		0.06633733239237827
n582		100		0.07621736062103035
n583		68		0.053634438955539876
n584		158		0.8369795342272407
n585		86		0.06351446718419196
n586		79		0.056457304163726185
n587		82		0.062103034580098804
n588		78		0.06069160197600565
n589		68		0.05222300635144672
n590		0		0.47141848976711365
n591		95		0.07904022582921666
n592		68		0.04940014114326041
n593		68		0.05222300635144672
n594		88		0.06492589978828511
n595		0		0.4784756527875794
n596		0		0.4728299223712068
n597		104		0.0776287932251235
n598		80		0.06069160197600565
n599		72		0.053634438955539876
n600		100		0.07621736062103035
n601		92		0.06774876499647142
n602		78		0.05504587155963303
n603		76		0.053634438955539876
n604		72		0.056457304163726185
n605		1		0.4601270289343684
n606		72		0.056457304163726185
n607		70		0.053634438955539876
n608		74		0.05222300635144672
n609		74		0.053634438955539876
n610		99		0.07198306280875089
n611		71		0.059280169371912494
n612		80		0.05786873676781934
n613		76		0.05504587155963303
n614		0		0.5137614678899083
n615		0		0.49964714184897674
n616		293		0.4417784050811574
n618		78		0.06492589978828511
n619		80		0.059280169371912494
n620		82		0.062103034580098804
n621		59		0.04234297812279464
n622		64		0.04798870853916726
n623		86		0.06492589978828511
n624		86		0.06351446718419196
n625		156		0.8369795342272407
n626		88		0.062103034580098804
n627		140		0.11009174311926606
n628		82		0.062103034580098804
n629		64		0.04798870853916726
n630		84		0.062103034580098804
n631		81		0.06492589978828511
n632		0		0.48694424841213835
n633		90		0.06633733239237827
n634		82		0.06633733239237827
n635		86		0.06492589978828511
n637		0		0.49682427664079043
n638		0		0.4728299223712068
n639		0		0.4784756527875794
n640		83		0.06774876499647142
n641		92		0.07057163020465773
n642		70		0.04940014114326041
n643		72		0.05504587155963303
n644		92		0.06774876499647142
n645		78		0.06492589978828511
n646		82		0.062103034580098804
n647		80		0.05786873676781934
n648		82		0.06351446718419196
n649		66		0.04798870853916726
n650		62		0.04516584333098095
n651		80		0.06069160197600565
n652		0		0.49258997882851097
n653		76		0.06069160197600565
n654		68		0.05081157374735357
n655		107		0.08468595624558928
n656		68		0.05222300635144672
n657		0		0.5010585744530699
n658		0		0.43754410726887794
n659		0		0.4911785462244178
n661		256		0.4728299223712068
n662		62		0.913196894848271
n663		74		0.05504587155963303
n664		58		0.04234297812279464
n665		62		0.0465772759350741
n666		95		0.06916019760056458
n667		86		0.06069160197600565
n668		58		0.043754410726887794
n669		78		0.06492589978828511
n670		74		0.053634438955539876
n671		0		0.5264643613267467
n672		8		0.0056457304163726185
